whichBlock,middleStim,leftStim,rightStim,stimNum,congruent,target,locationC,locationR,locationL,straightFace,imageSize,prac_block_loop.thisRepN,prac_block_loop.thisTrialN,prac_block_loop.thisN,prac_block_loop.thisIndex,prac_trial_loop.thisRepN,prac_trial_loop.thisTrialN,prac_trial_loop.thisN,prac_trial_loop.thisIndex,task_block_loop.thisRepN,task_block_loop.thisTrialN,task_block_loop.thisN,task_block_loop.thisIndex,task_trial_loop.thisRepN,task_trial_loop.thisTrialN,task_trial_loop.thisN,task_trial_loop.thisIndex,headerZoom1.started,zoomSetupText1.started,joinAudio.started,instructContinue10.started,key_resp_26.started,key_resp_26.keys,key_resp_26.rt,zoomSetupText2.started,meetingControls.started,instructContinue11.started,key_resp_27.started,key_resp_27.keys,key_resp_27.rt,zoomSetupText3.started,microphoneImage.started,instructContinue12.started,key_resp_28.started,key_resp_28.keys,key_resp_28.rt,zoomSetupText4.started,recordToComp.started,instructContinue13.started,greenConfirmBar.started,key_resp_29.started,key_resp_29.keys,key_resp_29.rt,zoomSetupText5.started,hideControls.started,instructContinue14.started,key_resp_30.started,key_resp_30.keys,key_resp_30.rt,prac_blockText.started,prac_reminder_text.started,prac_reminder_keyResp.started,prac_reminder_keyResp.keys,prac_reminder_keyResp.rt,initFixation_img.started,ISI,bigFace.started,cover_background_2.started,prac_centerImg.started,prac_stim_keyResp.started,prac_centerImg.stopped,cover_background_2.stopped,bigFace.stopped,prac_stim_keyResp.stopped,prac_stim_keyResp.keys,prac_stim_keyResp.rt,accuracy,prac_blockFeed_text.started,prac_pressContinue.started,prac_blockFeed_keyResp.started,prac_blockFeed_keyResp.keys,prac_blockFeed_keyResp.rt,task_blockText.started,task_blockReminders_keyResp.started,task_blockReminders_keyResp.keys,task_blockReminders_keyResp.rt,bigFace_2.started,cover_background.started,task_centerImg.started,task_fixImg.started,task1_stim_keyResp.started,task_centerImg.stopped,cover_background.stopped,bigFace_2.stopped,task_fixImg.stopped,task1_stim_keyResp.stopped,task1_stim_keyResp.keys,task1_stim_keyResp.rt,blockFeedCat,task_blockFeed_text.started,id,date,expName,psychopyVersion,frameRate,
a_halfV_trialTable_6.csv,img/rightArrow.png,img/leftArrow.png,img/leftArrow.png,7,0,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-AF-243-170-N.jpg,"[0.035, 0.035]",,,,,,,,,0,0,0,5,0,4,4,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6052104208416837,,,,,,,,,,,1,,,,,,,,,,496.9778311997652,496.9778311997652,496.9778311997652,496.9778311997652,496.9778311997652,497.18447449989617,497.3344489997253,500.74864509981126,500.74864509981126,500.74864509981126,['k'],[0.4732055002823472],,,001,2022-11-09_14h15.41.253,mini_mfe_online,2022.2.4,60.01849774403631,
a_halfV_trialTable_6.csv,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,5,1,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-WM-015-002-N.jpg,"[0.035, 0.035]",,,,,,,,,0,0,0,5,0,5,5,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.9498997995991987,,,,,,,,,,,1,,,,,,,,,,500.74864509981126,500.74864509981126,500.74864509981126,500.74864509981126,500.74864509981126,500.9510038001463,501.1004985999316,504.8470311993733,504.8470311993733,504.8470311993733,['k'],[0.45076730009168386],,,001,2022-11-09_14h15.41.253,mini_mfe_online,2022.2.4,60.01849774403631,
a_halfV_trialTable_6.csv,img/leftArrow.png,img/rightArrow.png,img/rightArrow.png,8,0,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-AM-210-035-N.jpg,"[0.035, 0.035]",,,,,,,,,0,0,0,5,0,6,6,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6973947895791586,,,,,,,,,,,1,,,,,,,,,,504.8470311993733,504.8470311993733,504.8470311993733,504.8470311993733,504.8470311993733,505.0506521994248,505.2002622997388,508.71207859925926,508.71207859925926,508.71207859925926,['s'],[0.5700385998934507],,,001,2022-11-09_14h15.41.253,mini_mfe_online,2022.2.4,60.01849774403631,
a_halfV_trialTable_6.csv,img/rightArrow.png,img/leftArrow.png,img/leftArrow.png,7,0,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-IF-650-315-N.jpg,"[0.035, 0.035]",,,,,,,,,0,0,0,5,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.7595190380761525,,,,,,,,,,,1,,,,,,,,,,508.71207859925926,508.71207859925926,508.71207859925926,508.71207859925926,508.71207859925926,508.916618200019,509.06661990005523,512.6432909993455,512.6432909993455,512.6432909993455,['k'],[0.352445300668478],,,001,2022-11-09_14h15.41.253,mini_mfe_online,2022.2.4,60.01849774403631,
a_halfV_trialTable_6.csv,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,6,1,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-WM-035-032-N.jpg,"[0.035, 0.035]",,,,,,,,,0,0,0,5,0,8,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.687374749498998,,,,,,,,,,,1,,,,,,,,,,512.6432909993455,512.6432909993455,512.6432909993455,512.6432909993455,512.6432909993455,512.8497497998178,512.999342199415,516.5017230994999,516.5017230994999,516.5017230994999,['s'],[0.41434890031814575],,,001,2022-11-09_14h15.41.253,mini_mfe_online,2022.2.4,60.01849774403631,
a_halfV_trialTable_6.csv,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,6,1,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-BF-240-179-N.jpg,"[0.035, 0.035]",,,,,,,,,0,0,0,5,0,9,9,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5160320641282565,,,,,,,,,,,1,,,,,,,,,,516.5017230994999,516.5017230994999,516.5017230994999,516.5017230994999,516.5017230994999,516.716338600032,516.8661111993715,520.2059522001073,520.2059522001073,520.2059522001073,['s'],[0.6591336010023952],,,001,2022-11-09_14h15.41.253,mini_mfe_online,2022.2.4,60.01849774403631,
a_halfV_trialTable_6.csv,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,5,1,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-LF-255-088-N.jpg,"[0.035, 0.035]",,,,,,,,,0,0,0,5,0,10,10,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.773547094188377,,,,,,,,,,,1,,,,,,,,,,520.2059522001073,520.2059522001073,520.2059522001073,520.2059522001073,520.2059522001073,520.4157571000978,520.5653913998976,524.241655100137,524.241655100137,524.241655100137,['k'],[0.45213970076292753],,,001,2022-11-09_14h15.41.253,mini_mfe_online,2022.2.4,60.01849774403631,
a_halfV_trialTable_6.csv,img/leftArrow.png,img/rightArrow.png,img/rightArrow.png,8,0,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-IM-687-511-N.jpg,"[0.035, 0.035]",,,,,,,,,0,0,0,5,0,11,11,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.765531062124248,,,,,,,,,,,1,,,,,,,,,,524.241655100137,524.241655100137,524.241655100137,524.241655100137,524.241655100137,524.4486100999638,524.5981677994132,528.1737621994689,528.1737621994689,528.1737621994689,['s'],[0.41338100004941225],,,001,2022-11-09_14h15.41.253,mini_mfe_online,2022.2.4,60.01849774403631,
a_halfV_trialTable_6.csv,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,6,1,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-IF-668-009-N.jpg,"[0.035, 0.035]",,,,,,,,,0,0,0,5,0,12,12,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.8456913827655312,,,,,,,,,,,1,,,,,,,,,,528.1737621994689,528.1737621994689,528.1737621994689,528.1737621994689,528.1737621994689,528.3815655997023,528.5311839999631,532.1809383993968,532.1809383993968,532.1809383993968,['s'],[0.5457001002505422],,,001,2022-11-09_14h15.41.253,mini_mfe_online,2022.2.4,60.01849774403631,
a_halfV_trialTable_6.csv,img/rightArrow.png,img/leftArrow.png,img/leftArrow.png,7,0,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-AM-233-236-N.jpg,"[0.035, 0.035]",,,,,,,,,0,0,0,5,0,13,13,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.9519038076152304,,,,,,,,,,,1,,,,,,,,,,532.1809383993968,532.1809383993968,532.1809383993968,532.1809383993968,532.1809383993968,532.3809473998845,532.5306665999815,536.3120192997158,536.3120192997158,536.3120192997158,['k'],[0.3747636005282402],,,001,2022-11-09_14h15.41.253,mini_mfe_online,2022.2.4,60.01849774403631,
a_halfV_trialTable_6.csv,img/leftArrow.png,img/rightArrow.png,img/rightArrow.png,8,0,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-LM-243-075-N.jpg,"[0.035, 0.035]",,,,,,,,,0,0,0,5,0,14,14,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.591182364729459,,,,,,,,,,,1,,,,,,,,,,536.3120192997158,536.3120192997158,536.3120192997158,536.3120192997158,536.3120192997158,536.5139838997275,536.663725499995,540.1112180994824,540.1112180994824,540.1112180994824,['s'],[0.480578999966383],,,001,2022-11-09_14h15.41.253,mini_mfe_online,2022.2.4,60.01849774403631,
a_halfV_trialTable_6.csv,img/leftArrow.png,img/rightArrow.png,img/rightArrow.png,8,0,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-BF-015-004-N.jpg,"[0.035, 0.035]",,,,,,,,,0,0,0,5,0,15,15,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.7324649298597197,,,,,,,,,,,1,,,,,,,,,,540.1112180994824,540.1112180994824,540.1112180994824,540.1112180994824,540.1112180994824,540.3137467000633,540.4633462000638,544.0128376996145,544.0128376996145,544.0128376996145,['s'],[0.6975614009425044],,,001,2022-11-09_14h15.41.253,mini_mfe_online,2022.2.4,60.01849774403631,
a_halfV_trialTable_6.csv,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,5,1,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-IM-655-234-N.jpg,"[0.035, 0.035]",,,,,,,,,0,0,0,5,0,16,16,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.750501002004008,,,,,,,,,,,1,,,,,,,,,,544.0128376996145,544.0128376996145,544.0128376996145,544.0128376996145,544.0128376996145,544.2133669992909,544.3630269998685,547.9481429001316,547.9481429001316,547.9481429001316,['k'],[0.5169520005583763],,,001,2022-11-09_14h15.41.253,mini_mfe_online,2022.2.4,60.01849774403631,
a_halfV_trialTable_6.csv,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,5,1,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-IM-738-191-N.jpg,"[0.035, 0.035]",,,,,,,,,0,0,0,5,0,17,17,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.8897795591182365,,,,,,,,,,,1,,,,,,,,,,547.9481429001316,547.9481429001316,547.9481429001316,547.9481429001316,547.9481429001316,548.16306169983,548.3127119001001,552.0081305997446,552.0081305997446,552.0081305997446,['k'],[0.6456872001290321],,,001,2022-11-09_14h15.41.253,mini_mfe_online,2022.2.4,60.01849774403631,
a_halfV_trialTable_6.csv,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,5,1,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-LF-222-147-N.jpg,"[0.035, 0.035]",,,,,,,,,0,0,0,5,0,18,18,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5681362725450905,,,,,,,,,,,1,,,,,,,,,,552.0081305997446,552.0081305997446,552.0081305997446,552.0081305997446,552.0081305997446,552.2124836994335,552.3622939996421,555.7428139001131,555.7428139001131,555.7428139001131,['k'],[0.47981199994683266],,,001,2022-11-09_14h15.41.253,mini_mfe_online,2022.2.4,60.01849774403631,
a_halfV_trialTable_6.csv,img/rightArrow.png,img/leftArrow.png,img/leftArrow.png,7,0,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-IM-690-282-N.jpg,"[0.035, 0.035]",,,,,,,,,0,0,0,5,0,19,19,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.7895791583166334,,,,,,,,,,,1,,,,,,,,,,555.7428139001131,555.7428139001131,555.7428139001131,555.7428139001131,555.7428139001131,555.9454143997282,556.0952391000465,559.7070635994896,559.7070635994896,559.7070635994896,['k'],[0.5028640003874898],,,001,2022-11-09_14h15.41.253,mini_mfe_online,2022.2.4,60.01849774403631,
a_halfV_trialTable_6.csv,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,6,1,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-WF-216-079-N.jpg,"[0.035, 0.035]",,,,,,,,,0,0,0,5,0,20,20,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.603206412825651,,,,,,,,,,,1,,,,,,,,,,559.7070635994896,559.7070635994896,559.7070635994896,559.7070635994896,559.7070635994896,559.9115996994078,560.0614264998585,563.4761316999793,563.4761316999793,563.4761316999793,['s'],[0.5694308998063207],,,001,2022-11-09_14h15.41.253,mini_mfe_online,2022.2.4,60.01849774403631,
a_halfV_trialTable_6.csv,img/rightArrow.png,img/leftArrow.png,img/leftArrow.png,7,0,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-LF-253-003-N.jpg,"[0.035, 0.035]",,,,,,,,,0,0,0,5,0,21,21,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.590180360721443,,,,,,,,,,,1,,,,,,,,,,563.4761316999793,563.4761316999793,563.4761316999793,563.4761316999793,563.4761316999793,563.6782538993284,563.8279887000099,567.2345348000526,567.2345348000526,567.2345348000526,['k'],[0.8494287002831697],,,001,2022-11-09_14h15.41.253,mini_mfe_online,2022.2.4,60.01849774403631,
a_halfV_trialTable_6.csv,img/leftArrow.png,img/rightArrow.png,img/rightArrow.png,8,0,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-BM-226-276-N.jpg,"[0.035, 0.035]",,,,,,,,,0,0,0,5,0,22,22,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.853707414829659,,,,,,,,,,,0,,,,,,,,,,567.2345348000526,567.2345348000526,567.2345348000526,567.2345348000526,567.2345348000526,567.4443368995562,567.593825799413,571.2682778993621,571.2682778993621,571.2682778993621,['k'],[1.1835794998332858],,,001,2022-11-09_14h15.41.253,mini_mfe_online,2022.2.4,60.01849774403631,
a_halfV_trialTable_6.csv,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,6,1,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-AF-232-078-N.jpg,"[0.035, 0.035]",,,,,,,,,0,0,0,5,0,23,23,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.7905811623246493,,,,,,,,,,,1,,,,,,,,,,571.2682778993621,571.2682778993621,571.2682778993621,571.2682778993621,571.2682778993621,571.4772194996476,571.6269057998434,575.2164993993938,575.2164993993938,575.2164993993938,['s'],[0.5325547000393271],,,001,2022-11-09_14h15.41.253,mini_mfe_online,2022.2.4,60.01849774403631,
a_halfV_trialTable_6.csv,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,6,1,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-BM-229-209-N.jpg,"[0.035, 0.035]",,,,,,,,,0,0,0,5,0,24,24,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.8196392785571143,,,,,,,,,,,1,,,,,,,,,,575.2164993993938,575.2164993993938,575.2164993993938,575.2164993993938,575.2164993993938,575.4268517000601,575.5765693001449,579.1957454001531,579.1957454001531,579.1957454001531,['s'],[0.5161327002570033],,,001,2022-11-09_14h15.41.253,mini_mfe_online,2022.2.4,60.01849774403631,
a_halfV_trialTable_6.csv,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,6,1,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-LF-234-139-N.jpg,"[0.035, 0.035]",,,,,,,,,0,0,0,5,0,25,25,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.920841683366733,,,,,,,,,,,1,,,,,,,,,,579.1957454001531,579.1957454001531,579.1957454001531,579.1957454001531,579.1957454001531,579.4098796993494,579.5595538998023,583.3007690999657,583.3007690999657,583.3007690999657,['s'],[0.47561660036444664],,,001,2022-11-09_14h15.41.253,mini_mfe_online,2022.2.4,60.01849774403631,
a_halfV_trialTable_6.csv,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,5,1,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-AF-220-107-N.jpg,"[0.035, 0.035]",,,,,,,,,0,0,0,5,0,26,26,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.570140280561122,,,,,,,,,,,1,,,,,,,,,,583.3007690999657,583.3007690999657,583.3007690999657,583.3007690999657,583.3007690999657,583.5094495993108,583.6592545993626,587.0363488998264,587.0363488998264,587.0363488998264,['k'],[0.5123884007334709],,,001,2022-11-09_14h15.41.253,mini_mfe_online,2022.2.4,60.01849774403631,
a_halfV_trialTable_6.csv,img/leftArrow.png,img/rightArrow.png,img/rightArrow.png,8,0,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-AM-218-085-N.jpg,"[0.035, 0.035]",,,,,,,,,0,0,0,5,0,27,27,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.55811623246493,,,,,,,,,,,1,,,,,,,,,,587.0363488998264,587.0363488998264,587.0363488998264,587.0363488998264,587.0363488998264,587.2423334997147,587.3920062994584,590.7677119001746,590.7677119001746,590.7677119001746,['s'],[0.5813225004822016],,,001,2022-11-09_14h15.41.253,mini_mfe_online,2022.2.4,60.01849774403631,
a_halfV_trialTable_6.csv,img/rightArrow.png,img/leftArrow.png,img/leftArrow.png,7,0,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-BF-221-223-N.jpg,"[0.035, 0.035]",,,,,,,,,0,0,0,5,0,28,28,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.9238476953907817,,,,,,,,,,,1,,,,,,,,,,590.7677119001746,590.7677119001746,590.7677119001746,590.7677119001746,590.7677119001746,590.9754566000775,591.1249770997092,594.8867972996086,594.8867972996086,594.8867972996086,['k'],[0.5750276995822787],,,001,2022-11-09_14h15.41.253,mini_mfe_online,2022.2.4,60.01849774403631,
a_halfV_trialTable_6.csv,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,5,1,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-BF-223-250-N.jpg,"[0.035, 0.035]",,,,,,,,,0,0,0,5,0,29,29,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.773547094188377,,,,,,,,,,,1,,,,,,,,,,594.8867972996086,594.8867972996086,594.8867972996086,594.8867972996086,594.8867972996086,595.0918279001489,595.2414972996339,598.8389841997996,598.8389841997996,598.8389841997996,['k'],[0.5391955003142357],,,001,2022-11-09_14h15.41.253,mini_mfe_online,2022.2.4,60.01849774403631,
a_halfV_trialTable_6.csv,img/leftArrow.png,img/rightArrow.png,img/rightArrow.png,8,0,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-LM-213-061-N.jpg,"[0.035, 0.035]",,,,,,,,,0,0,0,5,0,30,30,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.8306613226452906,,,,,,,,,,,1,,,,,,,,,,598.8389841997996,598.8389841997996,598.8389841997996,598.8389841997996,598.8389841997996,599.0412719994783,599.1908518997952,602.8212027000263,602.8212027000263,602.8212027000263,['s'],[0.6164755001664162],,,001,2022-11-09_14h15.41.253,mini_mfe_online,2022.2.4,60.01849774403631,
a_halfV_trialTable_6.csv,img/rightArrow.png,img/leftArrow.png,img/leftArrow.png,7,0,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-BF-220-161-N.jpg,"[0.035, 0.035]",,,,,,,,,0,0,0,5,0,31,31,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.850701402805611,,,,,,,,,,,1,,,,,,,,,,602.8212027000263,602.8212027000263,602.8212027000263,602.8212027000263,602.8212027000263,603.0238624997437,603.1737327994779,606.696571899578,606.696571899578,606.696571899578,['k'],[0.4672966003417969],,,001,2022-11-09_14h15.41.253,mini_mfe_online,2022.2.4,60.01849774403631,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,606.696571899578,,,,,,
